Scenario,Region,Sector,Set,Name,Description,Activity unit,Capacity unit,Type,Sub type,Primary commodity group,Time slice level,Vintage
NewTech_AGR_TUI,NI,OTH,.DMD.,ADCF-PUMP--ELC,Agriculture -:- Dairy Cattle Farming -:- Pumping -:- Transfer Pump -:- Electricity,PJ,GW,DMD,-,ADCF-PUMP--ELC_DEMO,ANNUAL,0.0
NewTech_AGR_KEA,NI,OTH,.DMD.,ADCF-RFGR--ELC,Agriculture -:- Dairy Cattle Farming -:- Refrigeration -:- Refrigerator -:- Electricity,PJ,GW,DMD,-,ADCF-RFGR--ELC_DEMO,ANNUAL,0.0
NewTech_AGR_TUI,NI,OTH,.DMD.,ADCF-RFGR--ELC,Agriculture -:- Dairy Cattle Farming -:- Refrigeration -:- Refrigerator -:- Electricity,PJ,GW,DMD,-,ADCF-RFGR--ELC_DEMO,ANNUAL,0.0
NewTech_AGR_KEA,NI,OTH,.DMD.,ADCF-RFGR-HRECSys-ELC,Agriculture -:- Dairy Cattle Farming -:- Refrigeration -:- Heat Recovery System (Heating) -:- Electricity,PJ,GW,DMD,-,ADCF-RFGR-HRECSys-ELC_DEMO,ANNUAL,0.0
NewTech_AGR_TUI,NI,OTH,.DMD.,ADCF-RFGR-HRECSys-ELC,Agriculture -:- Dairy Cattle Farming -:- Refrigeration -:- Heat Recovery System (Heating) -:- Electricity,PJ,GW,DMD,-,ADCF-RFGR-HRECSys-ELC_DEMO,ANNUAL,0.0
NewTech_AGR_KEA,NI,OTH,.DMD.,ADCF-WH-Cylinder-ELC,Agriculture -:- Dairy Cattle Farming -:- Water Heating -:- Hot Water Cylinder -:- Electricity,PJ,GW,DMD,-,ADCF-WH-Cylinder-ELC_DEMO,ANNUAL,0.0
NewTech_AGR_TUI,NI,OTH,.DMD.,ADCF-WH-Cylinder-ELC,Agriculture -:- Dairy Cattle Farming -:- Water Heating -:- Hot Water Cylinder -:- Electricity,PJ,GW,DMD,-,ADCF-WH-Cylinder-ELC_DEMO,ANNUAL,0.0
NewTech_AGR_KEA,NI,OTH,.DMD.,ADCF-WH-Hreco-ELC,Agriculture -:- Dairy Cattle Farming -:- Water Heating -:- Heat Recovery System (Heating) -:- Electricity,PJ,GW,DMD,-,ADCF-WH-Hreco-ELC_DEMO,ANNUAL,0.0
NewTech_AGR_TUI,NI,OTH,.DMD.,ADCF-WH-Hreco-ELC,Agriculture -:- Dairy Cattle Farming -:- Water Heating -:- Heat Recovery System (Heating) -:- Electricity,PJ,GW,DMD,-,ADCF-WH-Hreco-ELC_DEMO,ANNUAL,0.0
NewTech_AGR_KEA,NI,OTH,.DMD.,AFISH-BOAT-Boat-DSL,Agriculture -:- Fishing -:- Boat  -:- Fishing Boat -:- Diesel,PJ,GW,DMD,-,AFISH-BOAT-Boat-DSL_DEMO,ANNUAL,0.0
NewTech_AGR_TUI,NI,OTH,.DMD.,AFISH-BOAT-Boat-DSL,Agriculture -:- Fishing -:- Boat  -:- Fishing Boat -:- Diesel,PJ,GW,DMD,-,AFISH-BOAT-Boat-DSL_DEMO,ANNUAL,0.0
NewTech_AGR_KEA,NI,OTH,.DMD.,AFISH-BOAT-HYBBOAT-DSL,Agriculture -:- Fishing -:- Boat  -:- Fishing Boat (Hybrid) -:- Diesel,PJ,GW,DMD,-,AFISH-BOAT-HYBBOAT-DSL_DEMO,ANNUAL,0.0
NewTech_AGR_TUI,NI,OTH,.DMD.,AFISH-BOAT-HYBBOAT-DSL,Agriculture -:- Fishing -:- Boat  -:- Fishing Boat (Hybrid) -:- Diesel,PJ,GW,DMD,-,AFISH-BOAT-HYBBOAT-DSL_DEMO,ANNUAL,0.0
NewTech_AGR_KEA,NI,OTH,.DMD.,AFISH-LIG--ELC,Agriculture -:- Fishing -:- Lighting -:- Lights (General) -:- Electricity,PJ,GW,DMD,-,AFISH-LIG--ELC_DEMO,ANNUAL,0.0
NewTech_AGR_TUI,NI,OTH,.DMD.,AFISH-LIG--ELC,Agriculture -:- Fishing -:- Lighting -:- Lights (General) -:- Electricity,PJ,GW,DMD,-,AFISH-LIG--ELC_DEMO,ANNUAL,0.0
NewTech_AGR_KEA,NI,OTH,.DMD.,AFISH-RFGR-RF-ELC,Agriculture -:- Fishing -:- Refrigeration -:- Refrigerator -:- Electricity,PJ,GW,DMD,-,AFISH-RFGR-RF-ELC_DEMO,ANNUAL,0.0
NewTech_AGR_TUI,NI,OTH,.DMD.,AFISH-RFGR-RF-ELC,Agriculture -:- Fishing -:- Refrigeration -:- Refrigerator -:- Electricity,PJ,GW,DMD,-,AFISH-RFGR-RF-ELC_DEMO,ANNUAL,0.0
NewTech_AGR_KEA,NI,OTH,.DMD.,AFORE-LIG--ELC,Agriculture -:- Forestry -:- Lighting -:- Lights (General) -:- Electricity,PJ,GW,DMD,-,AFORE-LIG--ELC_DEMO,ANNUAL,0.0
NewTech_AGR_TUI,NI,OTH,.DMD.,AFORE-LIG--ELC,Agriculture -:- Forestry -:- Lighting -:- Lights (General) -:- Electricity,PJ,GW,DMD,-,AFORE-LIG--ELC_DEMO,ANNUAL,0.0
NewTech_AGR_KEA,NI,OTH,.DMD.,AFORE-MoTP-Mob-CY--DSL,Agriculture -:- Forestry -:- Cable Yarding (Forestry) -:- Cable Yarder (Forestry) -:- Diesel,PJ,GW,DMD,-,AFORE-MoTP-Mob-CY--DSL_DEMO,ANNUAL,0.0
NewTech_AGR_TUI,NI,OTH,.DMD.,AFORE-MoTP-Mob-CY--DSL,Agriculture -:- Forestry -:- Cable Yarding (Forestry) -:- Cable Yarder (Forestry) -:- Diesel,PJ,GW,DMD,-,AFORE-MoTP-Mob-CY--DSL_DEMO,ANNUAL,0.0
NewTech_AGR_KEA,NI,OTH,.DMD.,AFORE-MoTP-Mob-CY--ELC,Agriculture -:- Forestry -:- Cable Yarding (Forestry) -:- Cable Yarder (Forestry) -:- Electricity,PJ,GW,DMD,-,AFORE-MoTP-Mob-CY--ELC_DEMO,ANNUAL,0.0
NewTech_AGR_TUI,NI,OTH,.DMD.,AFORE-MoTP-Mob-CY--ELC,Agriculture -:- Forestry -:- Cable Yarding (Forestry) -:- Cable Yarder (Forestry) -:- Electricity,PJ,GW,DMD,-,AFORE-MoTP-Mob-CY--ELC_DEMO,ANNUAL,0.0
NewTech_AGR_KEA,NI,OTH,.DMD.,AFORE-MoTP-Mob-CY--H2R,Agriculture -:- Forestry -:- Cable Yarding (Forestry) -:- Cable Yarder (Forestry) -:- Green Hydrogen,PJ,GW,DMD,-,AFORE-MoTP-Mob-CY--H2R_DEMO,ANNUAL,0.0
NewTech_AGR_TUI,NI,OTH,.DMD.,AFORE-MoTP-Mob-CY--H2R,Agriculture -:- Forestry -:- Cable Yarding (Forestry) -:- Cable Yarder (Forestry) -:- Green Hydrogen,PJ,GW,DMD,-,AFORE-MoTP-Mob-CY--H2R_DEMO,ANNUAL,0.0
NewTech_AGR_KEA,NI,OTH,.DMD.,AFORE-MoTP-Mob-GB--DSL,Agriculture -:- Forestry -:- Ground Based Forestry -:- Skidder (Forestry) -:- Diesel,PJ,GW,DMD,-,AFORE-MoTP-Mob-GB--DSL_DEMO,ANNUAL,0.0
NewTech_AGR_TUI,NI,OTH,.DMD.,AFORE-MoTP-Mob-GB--DSL,Agriculture -:- Forestry -:- Ground Based Forestry -:- Skidder (Forestry) -:- Diesel,PJ,GW,DMD,-,AFORE-MoTP-Mob-GB--DSL_DEMO,ANNUAL,0.0
NewTech_AGR_KEA,NI,OTH,.DMD.,AFORE-MoTP-Mob-GB--ELC,Agriculture -:- Forestry -:- Ground Based Forestry -:- Skidder (Forestry) -:- Electricity,PJ,GW,DMD,-,AFORE-MoTP-Mob-GB--ELC_DEMO,ANNUAL,0.0
NewTech_AGR_TUI,NI,OTH,.DMD.,AFORE-MoTP-Mob-GB--ELC,Agriculture -:- Forestry -:- Ground Based Forestry -:- Skidder (Forestry) -:- Electricity,PJ,GW,DMD,-,AFORE-MoTP-Mob-GB--ELC_DEMO,ANNUAL,0.0
NewTech_AGR_KEA,NI,OTH,.DMD.,AFORE-MoTP-Mob-GB--H2R,Agriculture -:- Forestry -:- Ground Based Forestry -:- Skidder (Forestry) -:- Green Hydrogen,PJ,GW,DMD,-,AFORE-MoTP-Mob-GB--H2R_DEMO,ANNUAL,0.0
NewTech_AGR_TUI,NI,OTH,.DMD.,AFORE-MoTP-Mob-GB--H2R,Agriculture -:- Forestry -:- Ground Based Forestry -:- Skidder (Forestry) -:- Green Hydrogen,PJ,GW,DMD,-,AFORE-MoTP-Mob-GB--H2R_DEMO,ANNUAL,0.0
NewTech_AGR_KEA,NI,OTH,.DMD.,AFORE-MoTP-Stat--ELC,"Agriculture -:- Forestry -:- Motive Power, Stationary -:- Stationary Motor -:- Electricity",PJ,GW,DMD,-,AFORE-MoTP-Stat--ELC_DEMO,ANNUAL,0.0
NewTech_AGR_TUI,NI,OTH,.DMD.,AFORE-MoTP-Stat--ELC,"Agriculture -:- Forestry -:- Motive Power, Stationary -:- Stationary Motor -:- Electricity",PJ,GW,DMD,-,AFORE-MoTP-Stat--ELC_DEMO,ANNUAL,0.0
NewTech_AGR_KEA,NI,OTH,.DMD.,AHORT-IRG-Irg-ELC,Agriculture -:- Forestry -:- Irrigation -:- Irrigator -:- Electricity,PJ,GW,DMD,-,AHORT-IRG-Irg-ELC_DEMO,ANNUAL,0.0
NewTech_AGR_TUI,NI,OTH,.DMD.,AHORT-IRG-Irg-ELC,Agriculture -:- Forestry -:- Irrigation -:- Irrigator -:- Electricity,PJ,GW,DMD,-,AHORT-IRG-Irg-ELC_DEMO,ANNUAL,0.0
NewTech_AGR_KEA,NI,OTH,.DMD.,AHORT-IRG-IrgVSD-ELC,Agriculture -:- Outdoor Horticulture/Arable Farming -:- Irrigation -:- Irrigator with VSD -:- Electricity,PJ,GW,DMD,-,AHORT-IRG-IrgVSD-ELC_DEMO,ANNUAL,0.0
NewTech_AGR_TUI,NI,OTH,.DMD.,AHORT-IRG-IrgVSD-ELC,Agriculture -:- Outdoor Horticulture/Arable Farming -:- Irrigation -:- Irrigator with VSD -:- Electricity,PJ,GW,DMD,-,AHORT-IRG-IrgVSD-ELC_DEMO,ANNUAL,0.0
NewTech_AGR_KEA,NI,OTH,.DMD.,AHORT-LIG--ELC,Agriculture -:- Outdoor Horticulture/Arable Farming -:- Lighting -:- Lights (General) -:- Electricity,PJ,GW,DMD,-,AHORT-LIG--ELC_DEMO,ANNUAL,0.0
NewTech_AGR_TUI,NI,OTH,.DMD.,AHORT-LIG--ELC,Agriculture -:- Outdoor Horticulture/Arable Farming -:- Lighting -:- Lights (General) -:- Electricity,PJ,GW,DMD,-,AHORT-LIG--ELC_DEMO,ANNUAL,0.0
BASE,NI,OTH,.DMD.,AFISH-RFGR-RF_ELC00,Agriculture -:- Fishing -:- Refrigeration -:- Refrigerator -:- Electricity,PJ,GW,DMD,-,AFISH-RFGR,ANNUAL,0.0
NewTech_AGR_KEA,NI,OTH,.DMD.,AHORT-MoTP-Mob-MTr--DSL,Agriculture -:- Outdoor Horticulture/Arable Farming -:- Truck Services -:- Truck (Agricultural) -:- Diesel,PJ,GW,DMD,-,AHORT-MoTP-Mob-MTr--DSL_DEMO,ANNUAL,0.0
NewTech_AGR_TUI,NI,OTH,.DMD.,AHORT-MoTP-Mob-MTr--DSL,Agriculture -:- Outdoor Horticulture/Arable Farming -:- Truck Services -:- Truck (Agricultural) -:- Diesel,PJ,GW,DMD,-,AHORT-MoTP-Mob-MTr--DSL_DEMO,ANNUAL,0.0
NewTech_AGR_KEA,NI,OTH,.DMD.,AHORT-MoTP-Mob-MTr--ELC,Agriculture -:- Outdoor Horticulture/Arable Farming -:- Truck Services -:- Truck (Agricultural) -:- Electricity,PJ,GW,DMD,-,AHORT-MoTP-Mob-MTr--ELC_DEMO,ANNUAL,0.0
NewTech_AGR_TUI,NI,OTH,.DMD.,AHORT-MoTP-Mob-MTr--ELC,Agriculture -:- Outdoor Horticulture/Arable Farming -:- Truck Services -:- Truck (Agricultural) -:- Electricity,PJ,GW,DMD,-,AHORT-MoTP-Mob-MTr--ELC_DEMO,ANNUAL,0.0
NewTech_AGR_KEA,NI,OTH,.DMD.,AHORT-MoTP-Mob-MTr--H2R,Agriculture -:- Outdoor Horticulture/Arable Farming -:- Truck Services -:- Truck (Agricultural) -:- Green Hydrogen,PJ,GW,DMD,-,AHORT-MoTP-Mob-MTr--H2R_DEMO,ANNUAL,0.0
NewTech_AGR_TUI,NI,OTH,.DMD.,AHORT-MoTP-Mob-MTr--H2R,Agriculture -:- Outdoor Horticulture/Arable Farming -:- Truck Services -:- Truck (Agricultural) -:- Green Hydrogen,PJ,GW,DMD,-,AHORT-MoTP-Mob-MTr--H2R_DEMO,ANNUAL,0.0
NewTech_AGR_KEA,NI,OTH,.DMD.,AHORT-MoTP-Mob-Trac--DSL,Agriculture -:- Outdoor Horticulture/Arable Farming -:- Tractor Services -:- Tractor (Agricultural) -:- Diesel,PJ,GW,DMD,-,AHORT-MoTP-Mob-Trac--DSL_DEMO,ANNUAL,0.0
NewTech_AGR_TUI,NI,OTH,.DMD.,AHORT-MoTP-Mob-Trac--DSL,Agriculture -:- Outdoor Horticulture/Arable Farming -:- Tractor Services -:- Tractor (Agricultural) -:- Diesel,PJ,GW,DMD,-,AHORT-MoTP-Mob-Trac--DSL_DEMO,ANNUAL,0.0
NewTech_AGR_KEA,NI,OTH,.DMD.,AHORT-MoTP-Mob-Trac--ELC,Agriculture -:- Outdoor Horticulture/Arable Farming -:- Tractor Services -:- Tractor (Agricultural) -:- Electricity,PJ,GW,DMD,-,AHORT-MoTP-Mob-Trac--ELC_DEMO,ANNUAL,0.0
BASE,NI,OTH,.PRE.,FTE_COMBIG_00,Commercial -:-  -:-  -:-  -:- Biogas,PJ,PJ_A,PRE,-,COMBIG,ANNUAL,0.0
NewTech_AGR_TUI,NI,OTH,.DMD.,AHORT-MoTP-Mob-Trac--ELC,Agriculture -:- Outdoor Horticulture/Arable Farming -:- Tractor Services -:- Tractor (Agricultural) -:- Electricity,PJ,GW,DMD,-,AHORT-MoTP-Mob-Trac--ELC_DEMO,ANNUAL,0.0
NewTech_AGR_KEA,NI,OTH,.DMD.,AHORT-MoTP-Mob-Trac--H2R,Agriculture -:- Outdoor Horticulture/Arable Farming -:- Tractor Services -:- Tractor (Agricultural) -:- Green Hydrogen,PJ,GW,DMD,-,AHORT-MoTP-Mob-Trac--H2R_DEMO,ANNUAL,0.0
NewTech_AGR_TUI,NI,OTH,.DMD.,AHORT-MoTP-Mob-Trac--H2R,Agriculture -:- Outdoor Horticulture/Arable Farming -:- Tractor Services -:- Tractor (Agricultural) -:- Green Hydrogen,PJ,GW,DMD,-,AHORT-MoTP-Mob-Trac--H2R_DEMO,ANNUAL,0.0
NewTech_AGR_KEA,NI,OTH,.DMD.,AHORT-MoTP-Mob-Uti--DSL,Agriculture -:- Outdoor Horticulture/Arable Farming -:- Farm Vehicle -:- Utility Vehicle (Agricultural) -:- Diesel,PJ,GW,DMD,-,AHORT-MoTP-Mob-Uti--DSL_DEMO,ANNUAL,0.0
NewTech_AGR_TUI,NI,OTH,.DMD.,AHORT-MoTP-Mob-Uti--DSL,Agriculture -:- Outdoor Horticulture/Arable Farming -:- Farm Vehicle -:- Utility Vehicle (Agricultural) -:- Diesel,PJ,GW,DMD,-,AHORT-MoTP-Mob-Uti--DSL_DEMO,ANNUAL,0.0
NewTech_AGR_KEA,NI,OTH,.DMD.,AHORT-MoTP-Mob-Uti--ELC,Agriculture -:- Outdoor Horticulture/Arable Farming -:- Farm Vehicle -:- Utility Vehicle (Agricultural) -:- Electricity,PJ,GW,DMD,-,AHORT-MoTP-Mob-Uti--ELC_DEMO,ANNUAL,0.0
NewTech_AGR_TUI,NI,OTH,.DMD.,AHORT-MoTP-Mob-Uti--ELC,Agriculture -:- Outdoor Horticulture/Arable Farming -:- Farm Vehicle -:- Utility Vehicle (Agricultural) -:- Electricity,PJ,GW,DMD,-,AHORT-MoTP-Mob-Uti--ELC_DEMO,ANNUAL,0.0
NewTech_AGR_KEA,NI,OTH,.DMD.,AHORT-MoTP-Mob-Uti--H2R,Agriculture -:- Outdoor Horticulture/Arable Farming -:- Farm Vehicle -:- Utility Vehicle (Agricultural) -:- Green Hydrogen,PJ,GW,DMD,-,AHORT-MoTP-Mob-Uti--H2R_DEMO,ANNUAL,0.0
NewTech_AGR_TUI,NI,OTH,.DMD.,AHORT-MoTP-Mob-Uti--H2R,Agriculture -:- Outdoor Horticulture/Arable Farming -:- Farm Vehicle -:- Utility Vehicle (Agricultural) -:- Green Hydrogen,PJ,GW,DMD,-,AHORT-MoTP-Mob-Uti--H2R_DEMO,ANNUAL,0.0
NewTech_AGR_KEA,NI,OTH,.DMD.,AHORT-MoTP-Stat-Motor-ELC,"Agriculture -:- Outdoor Horticulture/Arable Farming -:- Motive Power, Stationary -:- Stationary Motor -:- Electricity",PJ,GW,DMD,-,AHORT-MoTP-Stat-Motor-ELC_DEMO,ANNUAL,0.0
NewTech_AGR_TUI,NI,OTH,.DMD.,AHORT-MoTP-Stat-Motor-ELC,"Agriculture -:- Outdoor Horticulture/Arable Farming -:- Motive Power, Stationary -:- Stationary Motor -:- Electricity",PJ,GW,DMD,-,AHORT-MoTP-Stat-Motor-ELC_DEMO,ANNUAL,0.0
NewTech_AGR_KEA,NI,OTH,.DMD.,AINDC-LIG--ELC,Agriculture -:- Indoor Cropping -:- Lighting -:- Lights (General) -:- Electricity,PJ,GW,DMD,-,AINDC-LIG--ELC_DEMO,ANNUAL,0.0
NewTech_AGR_TUI,NI,OTH,.DMD.,AINDC-LIG--ELC,Agriculture -:- Indoor Cropping -:- Lighting -:- Lights (General) -:- Electricity,PJ,GW,DMD,-,AINDC-LIG--ELC_DEMO,ANNUAL,0.0
NewTech_AGR_KEA,NI,OTH,.DMD.,AINDC-SH-Boiler-ELC,Agriculture -:- Indoor Cropping -:- Space Heating -:- Boiler -:- Electricity,PJ,GW,DMD,-,AINDC-SH-Boiler-ELC_DEMO,ANNUAL,0.0
NewTech_AGR_TUI,NI,OTH,.DMD.,AINDC-SH-Boiler-ELC,Agriculture -:- Indoor Cropping -:- Space Heating -:- Boiler -:- Electricity,PJ,GW,DMD,-,AINDC-SH-Boiler-ELC_DEMO,ANNUAL,0.0
NewTech_AGR_KEA,NI,OTH,.DMD.,AINDC-SH-Boiler-H2R,Agriculture -:- Indoor Cropping -:- Space Heating -:- Boiler -:- Green Hydrogen,PJ,GW,DMD,-,AINDC-SH-Boiler-H2R_DEMO,ANNUAL,0.0
NewTech_AGR_TUI,NI,OTH,.DMD.,AINDC-SH-Boiler-H2R,Agriculture -:- Indoor Cropping -:- Space Heating -:- Boiler -:- Green Hydrogen,PJ,GW,DMD,-,AINDC-SH-Boiler-H2R_DEMO,ANNUAL,0.0
NewTech_AGR_KEA,NI,OTH,.DMD.,AINDC-SH-Boiler-NGA,Agriculture -:- Indoor Cropping -:- Space Heating -:- Boiler -:- Natural Gas,PJ,GW,DMD,-,AINDC-SH-Boiler-NGA_DEMO,ANNUAL,0.0
NewTech_AGR_TUI,NI,OTH,.DMD.,AINDC-SH-Boiler-NGA,Agriculture -:- Indoor Cropping -:- Space Heating -:- Boiler -:- Natural Gas,PJ,GW,DMD,-,AINDC-SH-Boiler-NGA_DEMO,ANNUAL,0.0
NewTech_AGR_KEA,NI,OTH,.DMD.,AINDC-SH-Boiler-WOD,Agriculture -:- Indoor Cropping -:- Space Heating -:- Boiler -:- Wood,PJ,GW,DMD,-,AINDC-SH-Boiler-WOD_DEMO,ANNUAL,0.0
NewTech_AGR_TUI,NI,OTH,.DMD.,AINDC-SH-Boiler-WOD,Agriculture -:- Indoor Cropping -:- Space Heating -:- Boiler -:- Wood,PJ,GW,DMD,-,AINDC-SH-Boiler-WOD_DEMO,ANNUAL,0.0
NewTech_AGR_KEA,NI,OTH,.DMD.,AINDC-SH-HP-ELC,Agriculture -:- Indoor Cropping -:- Space Heating -:- Heat Pump -:- Electricity,PJ,GW,DMD,-,AINDC-SH-HP-ELC_DEMO,ANNUAL,0.0
NewTech_AGR_TUI,NI,OTH,.DMD.,AINDC-SH-HP-ELC,Agriculture -:- Indoor Cropping -:- Space Heating -:- Heat Pump -:- Electricity,PJ,GW,DMD,-,AINDC-SH-HP-ELC_DEMO,ANNUAL,0.0
NewTech_AGR_KEA,NI,OTH,.DMD.,ALIVE-IRG-Irg-ELC,Agriculture -:- Livestock Farming -:- Irrigation -:- Irrigator -:- Electricity,PJ,GW,DMD,-,ALIVE-IRG-Irg-ELC_DEMO,ANNUAL,0.0
NewTech_AGR_TUI,NI,OTH,.DMD.,ALIVE-IRG-Irg-ELC,Agriculture -:- Livestock Farming -:- Irrigation -:- Irrigator -:- Electricity,PJ,GW,DMD,-,ALIVE-IRG-Irg-ELC_DEMO,ANNUAL,0.0
NewTech_AGR_KEA,NI,OTH,.DMD.,ALIVE-IRG-IrgVSD-ELC,Agriculture -:- Livestock Farming -:- Irrigation -:- Irrigator with VSD -:- Electricity,PJ,GW,DMD,-,ALIVE-IRG-IrgVSD-ELC_DEMO,ANNUAL,0.0
NewTech_AGR_TUI,NI,OTH,.DMD.,ALIVE-IRG-IrgVSD-ELC,Agriculture -:- Livestock Farming -:- Irrigation -:- Irrigator with VSD -:- Electricity,PJ,GW,DMD,-,ALIVE-IRG-IrgVSD-ELC_DEMO,ANNUAL,0.0
NewTech_AGR_KEA,NI,OTH,.DMD.,ALIVE-LIG--ELC,Agriculture -:- Livestock Farming -:- Lighting -:- Lights (General) -:- Electricity,PJ,GW,DMD,-,ALIVE-LIG--ELC_DEMO,ANNUAL,0.0
NewTech_AGR_TUI,NI,OTH,.DMD.,ALIVE-LIG--ELC,Agriculture -:- Livestock Farming -:- Lighting -:- Lights (General) -:- Electricity,PJ,GW,DMD,-,ALIVE-LIG--ELC_DEMO,ANNUAL,0.0
NewTech_AGR_KEA,NI,OTH,.DMD.,ALIVE-MoTP-Mob-Bike--ELC,Agriculture -:- Livestock Farming -:- Off-road Motorbike Use -:- Farm Bike -:- Electricity,PJ,GW,DMD,-,ALIVE-MoTP-Mob-Bike--ELC_DEMO,ANNUAL,0.0
NewTech_AGR_TUI,NI,OTH,.DMD.,ALIVE-MoTP-Mob-Bike--ELC,Agriculture -:- Livestock Farming -:- Off-road Motorbike Use -:- Farm Bike -:- Electricity,PJ,GW,DMD,-,ALIVE-MoTP-Mob-Bike--ELC_DEMO,ANNUAL,0.0
NewTech_AGR_KEA,NI,OTH,.DMD.,ALIVE-MoTP-Mob-Bike--PET,Agriculture -:- Livestock Farming -:- Off-road Motorbike Use -:- Farm Bike -:- Petrol,PJ,GW,DMD,-,ALIVE-MoTP-Mob-Bike--PET_DEMO,ANNUAL,0.0
NewTech_AGR_TUI,NI,OTH,.DMD.,ALIVE-MoTP-Mob-Bike--PET,Agriculture -:- Livestock Farming -:- Off-road Motorbike Use -:- Farm Bike -:- Petrol,PJ,GW,DMD,-,ALIVE-MoTP-Mob-Bike--PET_DEMO,ANNUAL,0.0
NewTech_AGR_KEA,NI,OTH,.DMD.,ALIVE-MoTP-Mob-MTr--DSL,Agriculture -:- Livestock Farming -:- Truck Services -:- Truck (Agricultural) -:- Diesel,PJ,GW,DMD,-,ALIVE-MoTP-Mob-MTr--DSL_DEMO,ANNUAL,0.0
NewTech_AGR_TUI,NI,OTH,.DMD.,ALIVE-MoTP-Mob-MTr--DSL,Agriculture -:- Livestock Farming -:- Truck Services -:- Truck (Agricultural) -:- Diesel,PJ,GW,DMD,-,ALIVE-MoTP-Mob-MTr--DSL_DEMO,ANNUAL,0.0
NewTech_AGR_KEA,NI,OTH,.DMD.,ALIVE-MoTP-Mob-MTr--ELC,Agriculture -:- Livestock Farming -:- Truck Services -:- Truck (Agricultural) -:- Electricity,PJ,GW,DMD,-,ALIVE-MoTP-Mob-MTr--ELC_DEMO,ANNUAL,0.0
NewTech_AGR_TUI,NI,OTH,.DMD.,ALIVE-MoTP-Mob-MTr--ELC,Agriculture -:- Livestock Farming -:- Truck Services -:- Truck (Agricultural) -:- Electricity,PJ,GW,DMD,-,ALIVE-MoTP-Mob-MTr--ELC_DEMO,ANNUAL,0.0
NewTech_AGR_KEA,NI,OTH,.DMD.,ALIVE-MoTP-Mob-MTr--H2R,Agriculture -:- Livestock Farming -:- Truck Services -:- Truck (Agricultural) -:- Green Hydrogen,PJ,GW,DMD,-,ALIVE-MoTP-Mob-MTr--H2R_DEMO,ANNUAL,0.0
NewTech_AGR_TUI,NI,OTH,.DMD.,ALIVE-MoTP-Mob-MTr--H2R,Agriculture -:- Livestock Farming -:- Truck Services -:- Truck (Agricultural) -:- Green Hydrogen,PJ,GW,DMD,-,ALIVE-MoTP-Mob-MTr--H2R_DEMO,ANNUAL,0.0
NewTech_AGR_KEA,NI,OTH,.DMD.,ALIVE-MoTP-Mob-Trac--DSL,Agriculture -:- Livestock Farming -:- Tractor Services -:- Tractor (Agricultural) -:- Diesel,PJ,GW,DMD,-,ALIVE-MoTP-Mob-Trac--DSL_DEMO,ANNUAL,0.0
NewTech_AGR_TUI,NI,OTH,.DMD.,ALIVE-MoTP-Mob-Trac--DSL,Agriculture -:- Livestock Farming -:- Tractor Services -:- Tractor (Agricultural) -:- Diesel,PJ,GW,DMD,-,ALIVE-MoTP-Mob-Trac--DSL_DEMO,ANNUAL,0.0
NewTech_AGR_KEA,NI,OTH,.DMD.,ALIVE-MoTP-Mob-Trac--ELC,Agriculture -:- Livestock Farming -:- Tractor Services -:- Tractor (Agricultural) -:- Electricity,PJ,GW,DMD,-,ALIVE-MoTP-Mob-Trac--ELC_DEMO,ANNUAL,0.0
NewTech_AGR_TUI,NI,OTH,.DMD.,ALIVE-MoTP-Mob-Trac--ELC,Agriculture -:- Livestock Farming -:- Tractor Services -:- Tractor (Agricultural) -:- Electricity,PJ,GW,DMD,-,ALIVE-MoTP-Mob-Trac--ELC_DEMO,ANNUAL,0.0
NewTech_AGR_KEA,NI,OTH,.DMD.,ALIVE-MoTP-Mob-Trac--H2R,Agriculture -:- Livestock Farming -:- Tractor Services -:- Tractor (Agricultural) -:- Green Hydrogen,PJ,GW,DMD,-,ALIVE-MoTP-Mob-Trac--H2R_DEMO,ANNUAL,0.0
NewTech_AGR_TUI,NI,OTH,.DMD.,ALIVE-MoTP-Mob-Trac--H2R,Agriculture -:- Livestock Farming -:- Tractor Services -:- Tractor (Agricultural) -:- Green Hydrogen,PJ,GW,DMD,-,ALIVE-MoTP-Mob-Trac--H2R_DEMO,ANNUAL,0.0
NewTech_AGR_KEA,NI,OTH,.DMD.,ALIVE-MoTP-Mob-Uti--DSL,Agriculture -:- Livestock Farming -:- Farm Vehicle -:- Utility Vehicle (Agricultural) -:- Diesel,PJ,GW,DMD,-,ALIVE-MoTP-Mob-Uti--DSL_DEMO,ANNUAL,0.0
NewTech_AGR_TUI,NI,OTH,.DMD.,ALIVE-MoTP-Mob-Uti--DSL,Agriculture -:- Livestock Farming -:- Farm Vehicle -:- Utility Vehicle (Agricultural) -:- Diesel,PJ,GW,DMD,-,ALIVE-MoTP-Mob-Uti--DSL_DEMO,ANNUAL,0.0
NewTech_AGR_KEA,NI,OTH,.DMD.,ALIVE-MoTP-Mob-Uti--ELC,Agriculture -:- Livestock Farming -:- Farm Vehicle -:- Utility Vehicle (Agricultural) -:- Electricity,PJ,GW,DMD,-,ALIVE-MoTP-Mob-Uti--ELC_DEMO,ANNUAL,0.0
