"Scenario","Sector","Subsector","Technology","Enduse","Unit","Parameters","Fuel","Period","FuelGroup","Technology_Group","Value"
"Kea","Agriculture","Dairy Cattle Farming","Refrigerator","Refrigeration","PJ","Fuel Consumption","Electricity","2055","Electricity","Heating/Cooling","0.870621"
"Kea","Agriculture","Dairy Cattle Farming","Refrigerator","Refrigeration","PJ","Fuel Consumption","Electricity","2060","Electricity","Heating/Cooling","0.837115"
"Kea","Agriculture","Dairy Cattle Farming","Tractor (Agricultural)","Tractor Services","Mt CO<sub>2</sub>/yr","Emissions","Diesel","2018","Fossil Fuels","Mobile Motive Power","0.230813"
"Kea","Agriculture","Dairy Cattle Farming","Tractor (Agricultural)","Tractor Services","Mt CO<sub>2</sub>/yr","Emissions","Diesel","2025","Fossil Fuels","Mobile Motive Power","0.213899"
"Kea","Agriculture","Dairy Cattle Farming","Tractor (Agricultural)","Tractor Services","Mt CO<sub>2</sub>/yr","Emissions","Diesel","2030","Fossil Fuels","Mobile Motive Power","0.202644"
"Kea","Agriculture","Dairy Cattle Farming","Tractor (Agricultural)","Tractor Services","Mt CO<sub>2</sub>/yr","Emissions","Diesel","2035","Fossil Fuels","Mobile Motive Power","0.138154"
"Kea","Agriculture","Dairy Cattle Farming","Tractor (Agricultural)","Tractor Services","Mt CO<sub>2</sub>/yr","Emissions","Diesel","2040","Fossil Fuels","Mobile Motive Power","0.065870"
"Kea","Agriculture","Dairy Cattle Farming","Tractor (Agricultural)","Tractor Services","Mt CO<sub>2</sub>/yr","Emissions","Diesel","2045","Fossil Fuels","Mobile Motive Power","0.000000"
"Kea","Agriculture","Dairy Cattle Farming","Tractor (Agricultural)","Tractor Services","Mt CO<sub>2</sub>/yr","Emissions","Diesel","2050","Fossil Fuels","Mobile Motive Power","0.000000"
"Kea","Agriculture","Dairy Cattle Farming","Tractor (Agricultural)","Tractor Services","Mt CO<sub>2</sub>/yr","Emissions","Diesel","2055","Fossil Fuels","Mobile Motive Power","0.000000"
"Kea","Agriculture","Dairy Cattle Farming","Tractor (Agricultural)","Tractor Services","Mt CO<sub>2</sub>/yr","Emissions","Diesel","2060","Fossil Fuels","Mobile Motive Power","0.000000"
"Kea","Agriculture","Dairy Cattle Farming","Tractor (Agricultural)","Tractor Services","PJ","End Use Demand","Diesel","2018","Fossil Fuels","Mobile Motive Power","0.368000"
"Kea","Agriculture","Dairy Cattle Farming","Tractor (Agricultural)","Tractor Services","PJ","End Use Demand","Diesel","2025","Fossil Fuels","Mobile Motive Power","0.339590"
"Kea","Agriculture","Dairy Cattle Farming","Tractor (Agricultural)","Tractor Services","PJ","End Use Demand","Diesel","2030","Fossil Fuels","Mobile Motive Power","0.320595"
"Kea","Agriculture","Dairy Cattle Farming","Tractor (Agricultural)","Tractor Services","PJ","End Use Demand","Diesel","2035","Fossil Fuels","Mobile Motive Power","0.218065"
"Kea","Agriculture","Dairy Cattle Farming","Tractor (Agricultural)","Tractor Services","PJ","End Use Demand","Diesel","2040","Fossil Fuels","Mobile Motive Power","0.103971"
"Kea","Agriculture","Dairy Cattle Farming","Tractor (Agricultural)","Tractor Services","PJ","End Use Demand","Diesel","2045","Fossil Fuels","Mobile Motive Power","0.000000"
"Kea","Agriculture","Dairy Cattle Farming","Tractor (Agricultural)","Tractor Services","PJ","End Use Demand","Diesel","2050","Fossil Fuels","Mobile Motive Power","0.000000"
"Kea","Agriculture","Dairy Cattle Farming","Tractor (Agricultural)","Tractor Services","PJ","End Use Demand","Diesel","2055","Fossil Fuels","Mobile Motive Power","0.000000"
"Kea","Agriculture","Dairy Cattle Farming","Tractor (Agricultural)","Tractor Services","PJ","End Use Demand","Diesel","2060","Fossil Fuels","Mobile Motive Power","0.000000"
"Kea","Agriculture","Dairy Cattle Farming","Tractor (Agricultural)","Tractor Services","PJ","End Use Demand","Electricity","2018","Electricity","Mobile Motive Power","0.000000"
"Kea","Agriculture","Dairy Cattle Farming","Tractor (Agricultural)","Tractor Services","PJ","End Use Demand","Electricity","2025","Electricity","Mobile Motive Power","0.000000"
"Kea","Agriculture","Dairy Cattle Farming","Tractor (Agricultural)","Tractor Services","PJ","End Use Demand","Electricity","2030","Electricity","Mobile Motive Power","0.000000"
"Kea","Agriculture","Dairy Cattle Farming","Tractor (Agricultural)","Tractor Services","PJ","End Use Demand","Electricity","2035","Electricity","Mobile Motive Power","0.077914"
"Kea","Agriculture","Dairy Cattle Farming","Tractor (Agricultural)","Tractor Services","PJ","End Use Demand","Electricity","2040","Electricity","Mobile Motive Power","0.077914"
"Kea","Agriculture","Dairy Cattle Farming","Tractor (Agricultural)","Tractor Services","PJ","End Use Demand","Electricity","2045","Electricity","Mobile Motive Power","0.077914"
"Kea","Agriculture","Dairy Cattle Farming","Tractor (Agricultural)","Tractor Services","PJ","End Use Demand","Electricity","2050","Electricity","Mobile Motive Power","0.000000"
"Kea","Agriculture","Dairy Cattle Farming","Tractor (Agricultural)","Tractor Services","PJ","End Use Demand","Electricity","2055","Electricity","Mobile Motive Power","0.000000"
"Kea","Agriculture","Dairy Cattle Farming","Tractor (Agricultural)","Tractor Services","PJ","End Use Demand","Electricity","2060","Electricity","Mobile Motive Power","0.000000"
"Kea","Agriculture","Dairy Cattle Farming","Tractor (Agricultural)","Tractor Services","PJ","End Use Demand","Green Hydrogen","2018","Electricity","Mobile Motive Power","0.000000"
"Kea","Agriculture","Dairy Cattle Farming","Tractor (Agricultural)","Tractor Services","PJ","End Use Demand","Green Hydrogen","2025","Electricity","Mobile Motive Power","0.000000"
"Kea","Agriculture","Dairy Cattle Farming","Tractor (Agricultural)","Tractor Services","PJ","End Use Demand","Green Hydrogen","2030","Electricity","Mobile Motive Power","0.000000"
"Kea","Agriculture","Dairy Cattle Farming","Tractor (Agricultural)","Tractor Services","PJ","End Use Demand","Green Hydrogen","2035","Electricity","Mobile Motive Power","0.005646"
"Kea","Agriculture","Dairy Cattle Farming","Tractor (Agricultural)","Tractor Services","PJ","End Use Demand","Green Hydrogen","2040","Electricity","Mobile Motive Power","0.100918"
"Kea","Agriculture","Dairy Cattle Farming","Tractor (Agricultural)","Tractor Services","PJ","End Use Demand","Green Hydrogen","2045","Electricity","Mobile Motive Power","0.187242"
"Kea","Agriculture","Dairy Cattle Farming","Tractor (Agricultural)","Tractor Services","PJ","End Use Demand","Green Hydrogen","2050","Electricity","Mobile Motive Power","0.248610"
"Kea","Agriculture","Dairy Cattle Farming","Tractor (Agricultural)","Tractor Services","PJ","End Use Demand","Green Hydrogen","2055","Electricity","Mobile Motive Power","0.233096"
"Kea","Agriculture","Dairy Cattle Farming","Tractor (Agricultural)","Tractor Services","PJ","End Use Demand","Green Hydrogen","2060","Electricity","Mobile Motive Power","0.218550"
"Kea","Agriculture","Dairy Cattle Farming","Tractor (Agricultural)","Tractor Services","PJ","Fuel Consumption","Diesel","2018","Fossil Fuels","Mobile Motive Power","3.312000"
"Kea","Agriculture","Dairy Cattle Farming","Tractor (Agricultural)","Tractor Services","PJ","Fuel Consumption","Diesel","2025","Fossil Fuels","Mobile Motive Power","3.069297"
"Kea","Agriculture","Dairy Cattle Farming","Tractor (Agricultural)","Tractor Services","PJ","Fuel Consumption","Diesel","2030","Fossil Fuels","Mobile Motive Power","2.907795"
"Kea","Agriculture","Dairy Cattle Farming","Tractor (Agricultural)","Tractor Services","PJ","Fuel Consumption","Diesel","2035","Fossil Fuels","Mobile Motive Power","1.982410"
"Kea","Agriculture","Dairy Cattle Farming","Tractor (Agricultural)","Tractor Services","PJ","Fuel Consumption","Diesel","2040","Fossil Fuels","Mobile Motive Power","0.945192"
"Kea","Agriculture","Dairy Cattle Farming","Tractor (Agricultural)","Tractor Services","PJ","Fuel Consumption","Diesel","2045","Fossil Fuels","Mobile Motive Power","0.000000"
"Kea","Agriculture","Dairy Cattle Farming","Tractor (Agricultural)","Tractor Services","PJ","Fuel Consumption","Diesel","2050","Fossil Fuels","Mobile Motive Power","0.000000"
"Kea","Agriculture","Dairy Cattle Farming","Tractor (Agricultural)","Tractor Services","PJ","Fuel Consumption","Diesel","2055","Fossil Fuels","Mobile Motive Power","0.000000"
"Kea","Agriculture","Dairy Cattle Farming","Tractor (Agricultural)","Tractor Services","PJ","Fuel Consumption","Diesel","2060","Fossil Fuels","Mobile Motive Power","0.000000"
"Kea","Agriculture","Dairy Cattle Farming","Tractor (Agricultural)","Tractor Services","PJ","Fuel Consumption","Electricity","2018","Electricity","Mobile Motive Power","0.000000"
"Kea","Agriculture","Dairy Cattle Farming","Tractor (Agricultural)","Tractor Services","PJ","Fuel Consumption","Electricity","2025","Electricity","Mobile Motive Power","0.000000"
"Kea","Agriculture","Dairy Cattle Farming","Tractor (Agricultural)","Tractor Services","PJ","Fuel Consumption","Electricity","2030","Electricity","Mobile Motive Power","0.000000"
"Kea","Agriculture","Dairy Cattle Farming","Tractor (Agricultural)","Tractor Services","PJ","Fuel Consumption","Electricity","2035","Electricity","Mobile Motive Power","0.199779"
"Kea","Agriculture","Dairy Cattle Farming","Tractor (Agricultural)","Tractor Services","PJ","Fuel Consumption","Electricity","2040","Electricity","Mobile Motive Power","0.199779"
"Kea","Agriculture","Dairy Cattle Farming","Tractor (Agricultural)","Tractor Services","PJ","Fuel Consumption","Electricity","2045","Electricity","Mobile Motive Power","0.199779"
"Kea","Agriculture","Dairy Cattle Farming","Tractor (Agricultural)","Tractor Services","PJ","Fuel Consumption","Electricity","2050","Electricity","Mobile Motive Power","0.000000"
"Kea","Agriculture","Dairy Cattle Farming","Tractor (Agricultural)","Tractor Services","PJ","Fuel Consumption","Electricity","2055","Electricity","Mobile Motive Power","0.000000"
"Kea","Agriculture","Dairy Cattle Farming","Tractor (Agricultural)","Tractor Services","PJ","Fuel Consumption","Electricity","2060","Electricity","Mobile Motive Power","0.000000"
"Kea","Agriculture","Dairy Cattle Farming","Tractor (Agricultural)","Tractor Services","PJ","Fuel Consumption","Green Hydrogen","2018","Electricity","Mobile Motive Power","0.000000"
"Kea","Agriculture","Dairy Cattle Farming","Tractor (Agricultural)","Tractor Services","PJ","Fuel Consumption","Green Hydrogen","2025","Electricity","Mobile Motive Power","0.000000"
"Kea","Agriculture","Dairy Cattle Farming","Tractor (Agricultural)","Tractor Services","PJ","Fuel Consumption","Green Hydrogen","2030","Electricity","Mobile Motive Power","0.000000"
"Kea","Agriculture","Dairy Cattle Farming","Tractor (Agricultural)","Tractor Services","PJ","Fuel Consumption","Green Hydrogen","2035","Electricity","Mobile Motive Power","0.023525"
"Kea","Agriculture","Dairy Cattle Farming","Tractor (Agricultural)","Tractor Services","PJ","Fuel Consumption","Green Hydrogen","2040","Electricity","Mobile Motive Power","0.420492"
"Kea","Agriculture","Dairy Cattle Farming","Tractor (Agricultural)","Tractor Services","PJ","Fuel Consumption","Green Hydrogen","2045","Electricity","Mobile Motive Power","0.780174"
"Kea","Agriculture","Dairy Cattle Farming","Tractor (Agricultural)","Tractor Services","PJ","Fuel Consumption","Green Hydrogen","2050","Electricity","Mobile Motive Power","1.035873"
"Kea","Agriculture","Dairy Cattle Farming","Tractor (Agricultural)","Tractor Services","PJ","Fuel Consumption","Green Hydrogen","2055","Electricity","Mobile Motive Power","0.971233"
"Kea","Agriculture","Dairy Cattle Farming","Tractor (Agricultural)","Tractor Services","PJ","Fuel Consumption","Green Hydrogen","2060","Electricity","Mobile Motive Power","0.910626"
"Kea","Agriculture","Dairy Cattle Farming","Transfer Pump","Pumping","PJ","End Use Demand","Electricity","2018","Electricity","Stationary Motive Power","0.893000"
"Kea","Agriculture","Dairy Cattle Farming","Transfer Pump","Pumping","PJ","End Use Demand","Electricity","2025","Electricity","Stationary Motive Power","0.852392"
"Kea","Agriculture","Dairy Cattle Farming","Transfer Pump","Pumping","PJ","End Use Demand","Electricity","2030","Electricity","Stationary Motive Power","0.825241"
"Kea","Agriculture","Dairy Cattle Farming","Transfer Pump","Pumping","PJ","End Use Demand","Electricity","2035","Electricity","Stationary Motive Power","0.796215"
"Kea","Agriculture","Dairy Cattle Farming","Transfer Pump","Pumping","PJ","End Use Demand","Electricity","2040","Electricity","Stationary Motive Power","0.765573"
"Kea","Agriculture","Dairy Cattle Farming","Transfer Pump","Pumping","PJ","End Use Demand","Electricity","2045","Electricity","Stationary Motive Power","0.736110"
"Kea","Agriculture","Dairy Cattle Farming","Transfer Pump","Pumping","PJ","End Use Demand","Electricity","2050","Electricity","Stationary Motive Power","0.707782"
"Kea","Agriculture","Dairy Cattle Farming","Transfer Pump","Pumping","PJ","End Use Demand","Electricity","2055","Electricity","Stationary Motive Power","0.680543"
"Kea","Agriculture","Dairy Cattle Farming","Transfer Pump","Pumping","PJ","End Use Demand","Electricity","2060","Electricity","Stationary Motive Power","0.654353"
"Kea","Agriculture","Dairy Cattle Farming","Transfer Pump","Pumping","PJ","Fuel Consumption","Electricity","2018","Electricity","Stationary Motive Power","1.275714"
"Kea","Agriculture","Dairy Cattle Farming","Transfer Pump","Pumping","PJ","Fuel Consumption","Electricity","2025","Electricity","Stationary Motive Power","1.217703"
"Kea","Agriculture","Dairy Cattle Farming","Transfer Pump","Pumping","PJ","Fuel Consumption","Electricity","2030","Electricity","Stationary Motive Power","1.178916"
"Kea","Agriculture","Dairy Cattle Farming","Transfer Pump","Pumping","PJ","Fuel Consumption","Electricity","2035","Electricity","Stationary Motive Power","1.137450"
"Kea","Agriculture","Dairy Cattle Farming","Transfer Pump","Pumping","PJ","Fuel Consumption","Electricity","2040","Electricity","Stationary Motive Power","1.093676"
"Kea","Agriculture","Dairy Cattle Farming","Transfer Pump","Pumping","PJ","Fuel Consumption","Electricity","2045","Electricity","Stationary Motive Power","1.051586"
"Kea","Agriculture","Dairy Cattle Farming","Transfer Pump","Pumping","PJ","Fuel Consumption","Electricity","2050","Electricity","Stationary Motive Power","1.011116"
"Kea","Agriculture","Dairy Cattle Farming","Transfer Pump","Pumping","PJ","Fuel Consumption","Electricity","2055","Electricity","Stationary Motive Power","0.972204"
"Kea","Agriculture","Dairy Cattle Farming","Transfer Pump","Pumping","PJ","Fuel Consumption","Electricity","2060","Electricity","Stationary Motive Power","0.934789"
"Kea","Agriculture","Dairy Cattle Farming","Truck (Agricultural)","Truck Services","Mt CO<sub>2</sub>/yr","Emissions","Diesel","2018","Fossil Fuels","Mobile Motive Power","0.065702"
"Kea","Agriculture","Dairy Cattle Farming","Truck (Agricultural)","Truck Services","Mt CO<sub>2</sub>/yr","Emissions","Diesel","2025","Fossil Fuels","Mobile Motive Power","0.060268"
"Kea","Agriculture","Dairy Cattle Farming","Truck (Agricultural)","Truck Services","Mt CO<sub>2</sub>/yr","Emissions","Diesel","2030","Fossil Fuels","Mobile Motive Power","0.056432"
"Kea","Agriculture","Dairy Cattle Farming","Truck (Agricultural)","Truck Services","Mt CO<sub>2</sub>/yr","Emissions","Diesel","2035","Fossil Fuels","Mobile Motive Power","0.041408"
"Kea","Agriculture","Dairy Cattle Farming","Truck (Agricultural)","Truck Services","Mt CO<sub>2</sub>/yr","Emissions","Diesel","2040","Fossil Fuels","Mobile Motive Power","0.025026"
"Kea","Agriculture","Dairy Cattle Farming","Truck (Agricultural)","Truck Services","Mt CO<sub>2</sub>/yr","Emissions","Diesel","2045","Fossil Fuels","Mobile Motive Power","0.016142"
"Kea","Agriculture","Dairy Cattle Farming","Truck (Agricultural)","Truck Services","Mt CO<sub>2</sub>/yr","Emissions","Diesel","2050","Fossil Fuels","Mobile Motive Power","0.004805"
"Kea","Agriculture","Dairy Cattle Farming","Truck (Agricultural)","Truck Services","Mt CO<sub>2</sub>/yr","Emissions","Diesel","2055","Fossil Fuels","Mobile Motive Power","0.000000"
"Kea","Agriculture","Dairy Cattle Farming","Truck (Agricultural)","Truck Services","Mt CO<sub>2</sub>/yr","Emissions","Diesel","2060","Fossil Fuels","Mobile Motive Power","0.000000"
